Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.2318409400,µg/m3,2019-01-14 11:00:00 +01:00,2019-01-14 12:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.2128738100,µg/m3,2019-01-14 12:00:00 +01:00,2019-01-14 13:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.0591404400,µg/m3,2019-01-14 13:00:00 +01:00,2019-01-14 14:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,2.5690577900,µg/m3,2019-01-14 14:00:00 +01:00,2019-01-14 15:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.4980776800,µg/m3,2019-01-14 15:00:00 +01:00,2019-01-14 16:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.7975410200,µg/m3,2019-01-14 16:00:00 +01:00,2019-01-14 17:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,4.7644890500,µg/m3,2019-01-14 17:00:00 +01:00,2019-01-14 18:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,4.4637978700,µg/m3,2019-01-14 18:00:00 +01:00,2019-01-14 19:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,4.1588442900,µg/m3,2019-01-14 19:00:00 +01:00,2019-01-14 20:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,2.7496417300,µg/m3,2019-01-14 20:00:00 +01:00,2019-01-14 21:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.7131804400,µg/m3,2019-01-14 21:00:00 +01:00,2019-01-14 22:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.5473294400,µg/m3,2019-01-14 22:00:00 +01:00,2019-01-14 23:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.2773320000,µg/m3,2019-01-14 23:00:00 +01:00,2019-01-15 00:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,0.7868796000,µg/m3,2019-01-15 00:00:00 +01:00,2019-01-15 01:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.1301305200,µg/m3,2019-01-15 01:00:00 +01:00,2019-01-15 02:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,0.9720009700,µg/m3,2019-01-15 02:00:00 +01:00,2019-01-15 03:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.0149378900,µg/m3,2019-01-15 03:00:00 +01:00,2019-01-15 04:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.1496743400,µg/m3,2019-01-15 04:00:00 +01:00,2019-01-15 05:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.1477383900,µg/m3,2019-01-15 05:00:00 +01:00,2019-01-15 06:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.0296343900,µg/m3,2019-01-15 06:00:00 +01:00,2019-01-15 07:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.8314762300,µg/m3,2019-01-15 07:00:00 +01:00,2019-01-15 08:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.5921970000,µg/m3,2019-01-15 08:00:00 +01:00,2019-01-15 09:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.7503778900,µg/m3,2019-01-15 09:00:00 +01:00,2019-01-15 10:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.6721592600,µg/m3,2019-01-15 10:00:00 +01:00,2019-01-15 11:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,2.7539570500,µg/m3,2019-01-15 11:00:00 +01:00,2019-01-15 12:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.4243736100,µg/m3,2019-01-15 12:00:00 +01:00,2019-01-15 13:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,2.9473390500,µg/m3,2019-01-15 13:00:00 +01:00,2019-01-15 14:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.3317978900,µg/m3,2019-01-15 14:00:00 +01:00,2019-01-15 15:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,2.8740783900,µg/m3,2019-01-15 15:00:00 +01:00,2019-01-15 16:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.2119047800,µg/m3,2019-01-15 16:00:00 +01:00,2019-01-15 17:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.4442637600,µg/m3,2019-01-15 17:00:00 +01:00,2019-01-15 18:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.4123145000,µg/m3,2019-01-15 18:00:00 +01:00,2019-01-15 19:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,2.2801520000,µg/m3,2019-01-15 19:00:00 +01:00,2019-01-15 20:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.9924804400,µg/m3,2019-01-15 20:00:00 +01:00,2019-01-15 21:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.8340035000,µg/m3,2019-01-15 21:00:00 +01:00,2019-01-15 22:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.6416410700,µg/m3,2019-01-15 22:00:00 +01:00,2019-01-15 23:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.5139538900,µg/m3,2019-01-15 23:00:00 +01:00,2019-01-16 00:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.2621035000,µg/m3,2019-01-16 00:00:00 +01:00,2019-01-16 01:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.4838514700,µg/m3,2019-01-16 01:00:00 +01:00,2019-01-16 02:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.4808738700,µg/m3,2019-01-16 02:00:00 +01:00,2019-01-16 03:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.1603733900,µg/m3,2019-01-16 03:00:00 +01:00,2019-01-16 04:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.1715749200,µg/m3,2019-01-16 04:00:00 +01:00,2019-01-16 05:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.5883450500,µg/m3,2019-01-16 05:00:00 +01:00,2019-01-16 06:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.8315283700,µg/m3,2019-01-16 06:00:00 +01:00,2019-01-16 07:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,1.8730908700,µg/m3,2019-01-16 07:00:00 +01:00,2019-01-16 08:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.3641022600,µg/m3,2019-01-16 08:00:00 +01:00,2019-01-16 09:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,6.1160342600,µg/m3,2019-01-16 09:00:00 +01:00,2019-01-16 10:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,5.2763387600,µg/m3,2019-01-16 10:00:00 +01:00,2019-01-16 11:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,4.0245502000,µg/m3,2019-01-16 11:00:00 +01:00,2019-01-16 12:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.5810989400,µg/m3,2019-01-16 12:00:00 +01:00,2019-01-16 13:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE001BP,IE001BP,SPO.IE.IE001BPSample1_1,SPP.IE.IE001BPSample1_1,SAM.IE.IE001BPSAMPLE1,SO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,hour,3.3596605900,µg/m3,2019-01-16 13:00:00 +01:00,2019-01-16 14:00:00 +01:00,1,2
