Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0934920000,mg/m3,2018-01-01 00:00:00 +01:00,2018-01-01 01:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0701280000,mg/m3,2018-01-01 01:00:00 +01:00,2018-01-01 02:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0701280000,mg/m3,2018-01-01 02:00:00 +01:00,2018-01-01 03:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0876600000,mg/m3,2018-01-01 03:00:00 +01:00,2018-01-01 04:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0701280000,mg/m3,2018-01-01 05:00:00 +01:00,2018-01-01 06:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0730500000,mg/m3,2018-01-01 06:00:00 +01:00,2018-01-01 07:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0730500000,mg/m3,2018-01-01 07:00:00 +01:00,2018-01-01 08:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0701280000,mg/m3,2018-01-01 08:00:00 +01:00,2018-01-01 09:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0847390000,mg/m3,2018-01-01 09:00:00 +01:00,2018-01-01 10:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0672060000,mg/m3,2018-01-01 10:00:00 +01:00,2018-01-01 11:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1548670000,mg/m3,2018-01-01 11:00:00 +01:00,2018-01-01 12:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1081150000,mg/m3,2018-01-01 12:00:00 +01:00,2018-01-01 13:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1110360000,mg/m3,2018-01-01 13:00:00 +01:00,2018-01-01 14:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1344120000,mg/m3,2018-01-01 14:00:00 +01:00,2018-01-01 15:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0964260000,mg/m3,2018-01-01 15:00:00 +01:00,2018-01-01 16:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0876600000,mg/m3,2018-01-01 16:00:00 +01:00,2018-01-01 17:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1344120000,mg/m3,2018-01-01 17:00:00 +01:00,2018-01-01 18:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1782430000,mg/m3,2018-01-01 18:00:00 +01:00,2018-01-01 19:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1402560000,mg/m3,2018-01-01 19:00:00 +01:00,2018-01-01 20:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1723980000,mg/m3,2018-01-01 20:00:00 +01:00,2018-01-01 21:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1636320000,mg/m3,2018-01-01 21:00:00 +01:00,2018-01-01 22:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1402560000,mg/m3,2018-01-01 22:00:00 +01:00,2018-01-01 23:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2016180000,mg/m3,2018-01-01 23:00:00 +01:00,2018-01-02 00:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3068100000,mg/m3,2018-01-02 00:00:00 +01:00,2018-01-02 01:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0580A,GB0580A,GB_SamplingPoint_107,GB_StationProcess_815,GB_SamplingFeature_815,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3000280000,mg/m3,2018-01-02 01:00:00 +01:00,2018-01-02 02:00:00 +01:00,2,1
