Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0746760000,mg/m3,2018-01-01 00:00:00 +01:00,2018-01-01 01:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1148720000,mg/m3,2018-01-01 01:00:00 +01:00,2018-01-01 02:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1110430000,mg/m3,2018-01-01 02:00:00 +01:00,2018-01-01 03:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1120000000,mg/m3,2018-01-01 03:00:00 +01:00,2018-01-01 04:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1005120000,mg/m3,2018-01-01 04:00:00 +01:00,2018-01-01 05:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0918970000,mg/m3,2018-01-01 05:00:00 +01:00,2018-01-01 06:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1005120000,mg/m3,2018-01-01 06:00:00 +01:00,2018-01-01 07:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1033840000,mg/m3,2018-01-01 07:00:00 +01:00,2018-01-01 08:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0976400000,mg/m3,2018-01-01 08:00:00 +01:00,2018-01-01 09:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1091270000,mg/m3,2018-01-01 09:00:00 +01:00,2018-01-01 10:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1550760000,mg/m3,2018-01-01 10:00:00 +01:00,2018-01-01 11:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1636910000,mg/m3,2018-01-01 11:00:00 +01:00,2018-01-01 12:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1694350000,mg/m3,2018-01-01 12:00:00 +01:00,2018-01-01 13:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1866650000,mg/m3,2018-01-01 13:00:00 +01:00,2018-01-01 14:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1550760000,mg/m3,2018-01-01 14:00:00 +01:00,2018-01-01 15:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1263590000,mg/m3,2018-01-01 15:00:00 +01:00,2018-01-01 16:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1263590000,mg/m3,2018-01-01 16:00:00 +01:00,2018-01-01 17:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1349740000,mg/m3,2018-01-01 17:00:00 +01:00,2018-01-01 18:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1694350000,mg/m3,2018-01-01 18:00:00 +01:00,2018-01-01 19:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1636910000,mg/m3,2018-01-01 19:00:00 +01:00,2018-01-01 20:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1062550000,mg/m3,2018-01-01 20:00:00 +01:00,2018-01-01 21:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0976400000,mg/m3,2018-01-01 21:00:00 +01:00,2018-01-01 22:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0620A,GB0620A,GB_SamplingPoint_205,GB_StationProcess_958,GB_SamplingFeature_958,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0890250000,mg/m3,2018-01-01 22:00:00 +01:00,2018-01-01 23:00:00 +01:00,2,1
