Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0367890000,mg/m3,2018-01-01 20:00:00 +01:00,2018-01-01 21:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0452780000,mg/m3,2018-01-01 21:00:00 +01:00,2018-01-01 22:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0367890000,mg/m3,2018-01-01 22:00:00 +01:00,2018-01-01 23:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0339590000,mg/m3,2018-01-01 23:00:00 +01:00,2018-01-02 00:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0254690000,mg/m3,2018-01-02 00:00:00 +01:00,2018-01-02 01:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,,mg/m3,2018-01-02 01:00:00 +01:00,2018-01-02 02:00:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0368040000,mg/m3,2018-01-02 02:00:00 +01:00,2018-01-02 03:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,,mg/m3,2018-01-02 03:00:00 +01:00,2018-01-02 04:00:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0311420000,mg/m3,2018-01-02 04:00:00 +01:00,2018-01-02 05:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0226480000,mg/m3,2018-01-02 05:00:00 +01:00,2018-01-02 06:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0198170000,mg/m3,2018-01-02 06:00:00 +01:00,2018-01-02 07:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0311420000,mg/m3,2018-01-02 07:00:00 +01:00,2018-01-02 08:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0509590000,mg/m3,2018-01-02 08:00:00 +01:00,2018-01-02 09:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0311420000,mg/m3,2018-01-02 09:00:00 +01:00,2018-01-02 10:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0594520000,mg/m3,2018-01-02 10:00:00 +01:00,2018-01-02 11:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0622840000,mg/m3,2018-01-02 11:00:00 +01:00,2018-01-02 12:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0707760000,mg/m3,2018-01-02 12:00:00 +01:00,2018-01-02 13:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0736080000,mg/m3,2018-01-02 13:00:00 +01:00,2018-01-02 14:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0707760000,mg/m3,2018-01-02 14:00:00 +01:00,2018-01-02 15:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0821020000,mg/m3,2018-01-02 15:00:00 +01:00,2018-01-02 16:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1273980000,mg/m3,2018-01-02 16:00:00 +01:00,2018-01-02 17:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1670340000,mg/m3,2018-01-02 17:00:00 +01:00,2018-01-02 18:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1273980000,mg/m3,2018-01-02 18:00:00 +01:00,2018-01-02 19:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1358910000,mg/m3,2018-01-02 19:00:00 +01:00,2018-01-02 20:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1642020000,mg/m3,2018-01-02 20:00:00 +01:00,2018-01-02 21:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1613710000,mg/m3,2018-01-02 21:00:00 +01:00,2018-01-02 22:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1415540000,mg/m3,2018-01-02 22:00:00 +01:00,2018-01-02 23:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1472150000,mg/m3,2018-01-02 23:00:00 +01:00,2018-01-03 00:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1557090000,mg/m3,2018-01-03 00:00:00 +01:00,2018-01-03 01:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1283950000,mg/m3,2018-01-03 01:00:00 +01:00,2018-01-03 02:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1246190000,mg/m3,2018-01-03 02:00:00 +01:00,2018-01-03 03:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0708070000,mg/m3,2018-01-03 03:00:00 +01:00,2018-01-03 04:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0623090000,mg/m3,2018-01-03 04:00:00 +01:00,2018-01-03 05:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0679740000,mg/m3,2018-01-03 05:00:00 +01:00,2018-01-03 06:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0906320000,mg/m3,2018-01-03 06:00:00 +01:00,2018-01-03 07:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0849680000,mg/m3,2018-01-03 07:00:00 +01:00,2018-01-03 08:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0793030000,mg/m3,2018-01-03 08:00:00 +01:00,2018-01-03 09:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1076260000,mg/m3,2018-01-03 09:00:00 +01:00,2018-01-03 10:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1047930000,mg/m3,2018-01-03 10:00:00 +01:00,2018-01-03 11:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0509800000,mg/m3,2018-01-03 11:00:00 +01:00,2018-01-03 12:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0962970000,mg/m3,2018-01-03 12:00:00 +01:00,2018-01-03 13:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1019610000,mg/m3,2018-01-03 13:00:00 +01:00,2018-01-03 14:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0566450000,mg/m3,2018-01-03 14:00:00 +01:00,2018-01-03 15:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0868560000,mg/m3,2018-01-03 15:00:00 +01:00,2018-01-03 16:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0566450000,mg/m3,2018-01-03 16:00:00 +01:00,2018-01-03 17:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0821350000,mg/m3,2018-01-03 17:00:00 +01:00,2018-01-03 18:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0868560000,mg/m3,2018-01-03 18:00:00 +01:00,2018-01-03 19:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1217870000,mg/m3,2018-01-03 19:00:00 +01:00,2018-01-03 20:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1104580000,mg/m3,2018-01-03 20:00:00 +01:00,2018-01-03 21:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1104580000,mg/m3,2018-01-03 21:00:00 +01:00,2018-01-03 22:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1095140000,mg/m3,2018-01-03 22:00:00 +01:00,2018-01-03 23:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0679740000,mg/m3,2018-01-03 23:00:00 +01:00,2018-01-04 00:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0793030000,mg/m3,2018-01-04 00:00:00 +01:00,2018-01-04 01:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0906700000,mg/m3,2018-01-04 01:00:00 +01:00,2018-01-04 02:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,,mg/m3,2018-01-04 02:00:00 +01:00,2018-01-04 03:00:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0765030000,mg/m3,2018-01-04 03:00:00 +01:00,2018-01-04 04:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0906700000,mg/m3,2018-01-04 04:00:00 +01:00,2018-01-04 05:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1020040000,mg/m3,2018-01-04 05:00:00 +01:00,2018-01-04 06:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0793360000,mg/m3,2018-01-04 06:00:00 +01:00,2018-01-04 07:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1048370000,mg/m3,2018-01-04 07:00:00 +01:00,2018-01-04 08:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0839A,GB0839A,GB_SamplingPoint_61573,GB_StationProcess_879,GB_SamplingFeature_879,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1076700000,mg/m3,2018-01-04 08:00:00 +01:00,2018-01-04 09:00:00 +01:00,2,1
