Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0567A,GB0567A,GB_SamplingPoint_112,GB_StationProcess_760,GB_SamplingFeature_760,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0418460000,mg/m3,2018-01-01 00:00:00 +01:00,2018-01-01 01:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0567A,GB0567A,GB_SamplingPoint_112,GB_StationProcess_760,GB_SamplingFeature_760,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0524120000,mg/m3,2018-01-01 01:00:00 +01:00,2018-01-01 02:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0567A,GB0567A,GB_SamplingPoint_112,GB_StationProcess_760,GB_SamplingFeature_760,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0628950000,mg/m3,2018-01-01 02:00:00 +01:00,2018-01-01 03:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0567A,GB0567A,GB_SamplingPoint_112,GB_StationProcess_760,GB_SamplingFeature_760,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0576540000,mg/m3,2018-01-01 03:00:00 +01:00,2018-01-01 04:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0567A,GB0567A,GB_SamplingPoint_112,GB_StationProcess_760,GB_SamplingFeature_760,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0550330000,mg/m3,2018-01-01 04:00:00 +01:00,2018-01-01 05:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0567A,GB0567A,GB_SamplingPoint_112,GB_StationProcess_760,GB_SamplingFeature_760,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0524120000,mg/m3,2018-01-01 05:00:00 +01:00,2018-01-01 06:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0567A,GB0567A,GB_SamplingPoint_112,GB_StationProcess_760,GB_SamplingFeature_760,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0602740000,mg/m3,2018-01-01 06:00:00 +01:00,2018-01-01 07:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0567A,GB0567A,GB_SamplingPoint_112,GB_StationProcess_760,GB_SamplingFeature_760,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0681360000,mg/m3,2018-01-01 07:00:00 +01:00,2018-01-01 08:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0567A,GB0567A,GB_SamplingPoint_112,GB_StationProcess_760,GB_SamplingFeature_760,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0786170000,mg/m3,2018-01-01 08:00:00 +01:00,2018-01-01 09:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0567A,GB0567A,GB_SamplingPoint_112,GB_StationProcess_760,GB_SamplingFeature_760,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0838580000,mg/m3,2018-01-01 09:00:00 +01:00,2018-01-01 10:00:00 +01:00,2,1
