Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,255.0000000000,ng/m2/day,2018-03-14 11:30:00 +01:00,2018-03-21 11:50:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,207.0000000000,ng/m2/day,2018-03-21 11:50:00 +01:00,2018-03-28 11:25:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,1346.0000000000,ng/m2/day,2018-03-28 11:25:00 +01:00,2018-04-04 13:05:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,1387.0000000000,ng/m2/day,2018-04-04 13:05:00 +01:00,2018-04-11 11:45:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,138.0000000000,ng/m2/day,2018-04-11 11:45:00 +01:00,2018-04-18 11:50:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-04-18 11:50:00 +01:00,2018-04-25 11:15:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,738.0000000000,ng/m2/day,2018-04-25 11:15:00 +01:00,2018-05-02 11:57:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-05-02 11:58:00 +01:00,2018-05-09 11:35:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-05-09 11:35:00 +01:00,2018-05-16 11:38:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,1184.0000000000,ng/m2/day,2018-05-16 11:38:00 +01:00,2018-05-23 12:16:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,3916.0000000000,ng/m2/day,2018-05-23 12:16:00 +01:00,2018-05-30 10:23:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,155.0000000000,ng/m2/day,2018-05-30 10:23:00 +01:00,2018-06-06 11:36:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-06-06 11:36:00 +01:00,2018-06-13 11:20:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-06-13 11:20:00 +01:00,2018-06-20 11:50:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-06-20 11:50:00 +01:00,2018-06-27 10:45:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-06-27 10:45:00 +01:00,2018-07-04 11:35:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-07-04 11:35:00 +01:00,2018-07-11 10:32:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-07-11 10:34:00 +01:00,2018-07-18 10:58:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-07-18 10:58:00 +01:00,2018-07-25 11:27:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,565.0000000000,ng/m2/day,2018-07-25 11:27:00 +01:00,2018-08-01 11:22:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-08-01 11:22:00 +01:00,2018-08-08 09:15:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-08-08 09:15:00 +01:00,2018-08-15 11:50:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,401.0000000000,ng/m2/day,2018-08-15 11:50:00 +01:00,2018-08-22 11:11:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,856.0000000000,ng/m2/day,2018-08-22 11:11:00 +01:00,2018-08-29 10:37:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-08-29 10:37:00 +01:00,2018-09-05 11:39:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-09-05 11:39:00 +01:00,2018-09-12 11:55:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,188.0000000000,ng/m2/day,2018-09-12 11:55:00 +01:00,2018-09-19 10:17:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,611.0000000000,ng/m2/day,2018-09-19 10:17:00 +01:00,2018-09-26 10:46:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-09-26 10:46:00 +01:00,2018-10-03 12:00:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,303.0000000000,ng/m2/day,2018-10-03 12:00:00 +01:00,2018-10-10 13:10:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,549.0000000000,ng/m2/day,2018-10-10 13:10:00 +01:00,2018-10-17 13:07:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-10-17 13:47:00 +01:00,2018-10-24 10:40:00 +01:00,-1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,158.0000000000,ng/m2/day,2018-10-24 10:40:00 +01:00,2018-10-31 13:30:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,888.0000000000,ng/m2/day,2018-10-31 13:30:00 +01:00,2018-11-07 12:00:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,413.0000000000,ng/m2/day,2018-11-07 12:00:00 +01:00,2018-11-14 11:30:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,1597.0000000000,ng/m2/day,2018-11-14 11:30:00 +01:00,2018-11-21 13:00:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,981.0000000000,ng/m2/day,2018-11-21 13:00:00 +01:00,2018-11-28 12:25:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,372.0000000000,ng/m2/day,2018-11-28 12:25:00 +01:00,2018-12-05 11:40:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,74.0000000000,ng/m2/day,2018-12-05 11:40:00 +01:00,2018-12-12 12:45:00 +01:00,3,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,730.0000000000,ng/m2/day,2018-12-12 12:45:00 +01:00,2018-12-19 11:45:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,169.0000000000,ng/m2/day,2018-12-19 11:45:00 +01:00,2018-12-26 12:00:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB1055R,GB1055R,GB_SamplingPoint_75745,GB_StationProcess_6033,GB_SamplingFeature_785420,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,,ng/m2/day,2018-12-26 12:00:00 +01:00,2019-01-02 12:50:00 +01:00,-1,1
