Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0006R,GB0006R,GB_SamplingPoint_68913,GB_StationProcess_3040,GB_SamplingFeature_3040,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,146.0000000000,ng/m2/day,2018-01-23 09:45:00 +01:00,2018-02-27 10:30:00 +01:00,3,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0006R,GB0006R,GB_SamplingPoint_68913,GB_StationProcess_3040,GB_SamplingFeature_3040,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,1024.0000000000,ng/m2/day,2018-02-27 10:30:00 +01:00,2018-04-02 11:30:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0006R,GB0006R,GB_SamplingPoint_68913,GB_StationProcess_3040,GB_SamplingFeature_3040,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,990.0000000000,ng/m2/day,2018-04-02 11:30:00 +01:00,2018-04-30 18:05:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0006R,GB0006R,GB_SamplingPoint_68913,GB_StationProcess_3040,GB_SamplingFeature_3040,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,425.0000000000,ng/m2/day,2018-04-30 18:05:00 +01:00,2018-05-31 20:45:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0006R,GB0006R,GB_SamplingPoint_68913,GB_StationProcess_3040,GB_SamplingFeature_3040,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,369.0000000000,ng/m2/day,2018-05-31 20:45:00 +01:00,2018-07-04 07:45:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0006R,GB0006R,GB_SamplingPoint_68913,GB_StationProcess_3040,GB_SamplingFeature_3040,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,245.0000000000,ng/m2/day,2018-07-04 07:45:00 +01:00,2018-07-31 16:00:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0006R,GB0006R,GB_SamplingPoint_68913,GB_StationProcess_3040,GB_SamplingFeature_3040,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,185.0000000000,ng/m2/day,2018-07-31 16:00:00 +01:00,2018-08-31 20:55:00 +01:00,3,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0006R,GB0006R,GB_SamplingPoint_68913,GB_StationProcess_3040,GB_SamplingFeature_3040,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,272.0000000000,ng/m2/day,2018-08-31 20:55:00 +01:00,2018-09-30 11:20:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0006R,GB0006R,GB_SamplingPoint_68913,GB_StationProcess_3040,GB_SamplingFeature_3040,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,120.0000000000,ng/m2/day,2018-09-30 11:20:00 +01:00,2018-11-05 17:58:00 +01:00,3,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0006R,GB0006R,GB_SamplingPoint_68913,GB_StationProcess_3040,GB_SamplingFeature_3040,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,647.0000000000,ng/m2/day,2018-11-05 17:58:00 +01:00,2018-12-03 18:25:00 +01:00,1,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0006R,GB0006R,GB_SamplingPoint_68913,GB_StationProcess_3040,GB_SamplingFeature_3040,Pb,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012,var,297.0000000000,ng/m2/day,2018-12-03 18:25:00 +01:00,2018-12-31 11:30:00 +01:00,1,1
