TR600331,TR,CO,hour,8.88,mg/m3,2015-12-07 07:00:00,2015-12-07 08:00:00,1,1
TR600331,TR,CO,hour,7.703,mg/m3,2015-12-08 05:00:00,2015-12-08 06:00:00,1,1
TR600331,TR,CO,hour,7.8,mg/m3,2015-12-25 06:00:00,2015-12-25 07:00:00,1,1
TR600331,TR,CO,hour,11.874,mg/m3,2015-12-25 07:00:00,2015-12-25 08:00:00,1,1
TR600331,TR,CO,hour,9.864,mg/m3,2015-12-28 07:00:00,2015-12-28 08:00:00,1,1
TR600331,TR,CO,hour,8.307,mg/m3,2015-12-29 05:00:00,2015-12-29 06:00:00,1,1
TR600331,TR,CO,hour,8.495,mg/m3,2015-12-29 10:00:00,2015-12-29 11:00:00,1,1
TR600331,TR,CO,hour,7.503,mg/m3,2018-12-15 11:00:00,2018-12-16 12:00:00,1,1
TR600331,TR,CO,hour,7.516,mg/m3,2018-12-16 07:00:00,2018-12-16 08:00:00,1,1
TR600331,TR,CO,hour,8.947,mg/m3,2018-11-19 07:00:00,2018-11-19 08:00:00,1,1
TR190231,TR,CO,hour,7.835,mg/m3,2016-01-06 09:00:00,2016-01-06 10:00:00,1,1
TR190231,TR,CO,hour,9.538,mg/m3,2016-01-06 06:00:00,2016-01-06 07:00:00,1,1
TR190231,TR,CO,hour,10.01,mg/m3,2016-01-06 07:00:00,2016-01-06 08:00:00,1,1
TR190231,TR,CO,hour,8.865,mg/m3,2016-01-06 10:00:00,2016-01-06 11:00:00,1,1
TR190231,TR,CO,hour,9.591,mg/m3,2016-01-06 11:00:00,2016-01-07 12:00:00,1,1
TR190231,TR,CO,hour,8.07,mg/m3,2016-01-07 01:00:00,2016-01-07 02:00:00,1,1
TR190231,TR,CO,hour,9.798,mg/m3,2016-01-11 07:00:00,2016-01-11 08:00:00,1,1
TR190231,TR,CO,hour,7.988,mg/m3,2016-02-04 08:00:00,2016-02-04 09:00:00,1,1
TR190231,TR,CO,hour,7.898,mg/m3,2016-02-04 06:00:00,2016-02-04 07:00:00,1,1
TR190231,TR,CO,hour,7.715,mg/m3,2016-02-04 08:00:00,2016-02-04 09:00:00,1,1
